ticker,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BANKBARODA,BHARTIARTL,CANBK,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,LTIM,M&M,MARUTI,NESTLEIND,NTPC,ONGC,PNB,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,WIPRO
MARUTI,0.29529290868938163,0.3080783932779227,0.1960764646946256,0.3391320192246327,0.41495609842920467,0.397711036321953,0.3410217063868881,0.36143194727181727,0.3320436743061362,0.2476123765580105,0.3493426657800711,0.18378725184468428,0.2406270880246628,0.19055445898733947,0.14267584386191698,0.3810552163354101,0.37567243999198563,0.18440404189250492,0.3811631116150448,0.34499347516604795,0.4308156045642185,0.34641897237705743,0.24897343553184312,0.3962965016327752,0.34056939060171065,0.1630879616186844,0.22290939452914085,0.35474149691310614,0.35338360774564703,0.40832546215182086,0.19163300459333044,0.4453901471794593,1.0,0.16299559824511733,0.2859930251453715,0.2568877081096444,0.3105152471420594,0.22994426228273668,0.3491991675954668,0.31597420833258877,0.3819660028664514,0.32072693030709937,0.1783303299026327,0.387072886422922,0.34632075970095433,0.16427001986475487,0.1910994516308528,0.316105035301202,0.3792936162157312,0.1732954160653152
NESTLEIND,0.11520681223745029,0.11757453078446416,0.1371233530099964,0.22062878442477096,0.1290426382567556,0.16505640311465805,0.13770532665181473,0.14425176149388225,0.05746317631788598,0.1250624910906085,0.08334313963891164,0.10895322821939266,0.10253833768008973,0.12985928197983318,0.11912273268444173,0.12545611417000324,0.1494537327590642,0.15003163627387506,0.13854524801825693,0.28743316080109194,0.14392129433366666,0.13470536659153723,0.2713320139028756,0.14078360972122814,0.13814008962806773,0.13338703502892812,0.13633613156752417,0.13244707405303666,0.14545903000189322,0.13359574200136828,0.20055967607062647,0.13576164395638646,0.16299559824511733,1.0,0.10224544939378401,0.10373723815217095,0.06580458338839515,0.09465033544032879,0.16922758154906833,0.26203883583941817,0.10778420594953664,0.1188130835324062,0.10571630426099984,0.10935465341415863,0.11837834862481329,0.13901567504138546,0.10479999354206657,0.17883051566419988,0.17645273722922267,0.1368946687796629
NTPC,0.286719505302281,0.33012356355376576,0.1317521450939663,0.1965878875177821,0.32675205446388833,0.2400319192840707,0.25429042624883447,0.25541846107101834,0.32051092550926236,0.23174234095970803,0.35042257141871624,0.20745204194560243,0.4041818133691971,0.19358827158838102,0.15468680423980435,0.22398371601142844,0.3238843029767838,0.16556035415277354,0.2842652472239899,0.2612001541116656,0.2320930291439377,0.3413660720458924,0.1477379558782473,0.32879688108049615,0.26426786823864373,0.14488067619289946,0.22284748377512972,0.3417617108756843,0.2824468432409516,0.3747242317187451,0.1753878793915634,0.2800124401613969,0.2859930251453715,0.10224544939378401,1.0,0.4003862296213898,0.3336455263137196,0.5045833509855785,0.30794107721133573,0.2600431504145302,0.37036731833322983,0.26384586772117785,0.21205621759139023,0.31011340294954165,0.37455715196790146,0.1398874045257529,0.17338489081851066,0.22397086689777468,0.2956976436269868,0.17536403074106197
ONGC,0.2748855533771006,0.2774704405828711,0.16204784146580686,0.14427095703685308,0.29794799347108636,0.2450115462575993,0.22777130237503262,0.22315525420214205,0.3141361198060716,0.23101240931426226,0.3326451957093908,0.17872113835905834,0.4217989778215646,0.15542426838836265,0.16095317166730755,0.18257142962582915,0.287181196551123,0.16538064680400766,0.24496278908178082,0.1974488780018728,0.2186368886411622,0.38483495838152393,0.123480077930498,0.31707397955359196,0.23980688603457143,0.13848791370567948,0.22639832675731744,0.33885698922264074,0.24376867160831497,0.34732397529962444,0.15233227017571777,0.265101957446291,0.2568877081096444,0.10373723815217095,0.4003862296213898,1.0,0.3186136603184382,0.3050346877878501,0.37389052965238223,0.22191145935104226,0.35906357798942873,0.22787388957304616,0.17920877665992155,0.3126251179616842,0.3891200510470312,0.15122862512436294,0.17629826548053776,0.19892572165994357,0.2597345155588205,0.19131886964059439
PNB,0.3391040155582593,0.3634181114318313,0.1623849549660564,0.18764489980166946,0.4516383218308809,0.23681073965497196,0.2791239935968606,0.31066466514937624,0.739043761630433,0.23054339898548695,0.7537842652434709,0.19245104351661738,0.31624787138022603,0.18652762074290216,0.12625660043462097,0.24576325226632648,0.3317024040313586,0.13164986889531297,0.3103476185358439,0.2594026324177522,0.25474624017602576,0.34853973743536454,0.10915625297112772,0.47760514566597895,0.35769691315781604,0.11974422573893073,0.2318732029710606,0.3626437298904256,0.30649584631343085,0.41156577013150214,0.13747446048373355,0.29170985779404446,0.3105152471420594,0.06580458338839515,0.3336455263137196,0.3186136603184382,1.0,0.26410875542244,0.3059913426219749,0.2374997888350928,0.6866902725018217,0.32122633376442533,0.16953957359567656,0.35157379872585937,0.3882347680660081,0.09811123854690154,0.16053907806589535,0.24438583484605775,0.3205756972544233,0.14945913141173306
POWERGRID,0.24391288983798748,0.2865361781418208,0.14804338372554565,0.17246371474553662,0.2688618226482568,0.22697000135757206,0.2091599793599094,0.20520869533458022,0.2823591543913124,0.21616483893170793,0.3000477911752567,0.1811999320241027,0.3082452845704887,0.1637921517273706,0.13798866810868635,0.17809533784856102,0.2945429073796326,0.15269287763820868,0.2688150425421683,0.1792896329179999,0.22631459473821147,0.2839234411526182,0.13204969866969785,0.29887834301798566,0.2558155371690057,0.12082909559961222,0.2184736259114948,0.29099594552286157,0.2611656662069642,0.32238798290051457,0.12358926165376793,0.26162820906641454,0.22994426228273668,0.09465033544032879,0.5045833509855785,0.3050346877878501,0.26410875542244,1.0,0.27197732976108696,0.23312792876814492,0.30197974884565226,0.23895713365979512,0.16795022569558055,0.26512370432795485,0.30542299528421774,0.14721413817423384,0.1447237509697486,0.18388421872812996,0.256160836837433,0.16842611204190994
RELIANCE,0.326187600102829,0.3331488438489023,0.18823463594720477,0.2899656501708322,0.38175625574597916,0.3022422568307994,0.3056271166503508,0.31948207575594156,0.31372638551282783,0.280596113610439,0.34950109367730686,0.1889940314207719,0.31025146700503187,0.21252000053198275,0.21268640428350405,0.2781490936910455,0.3447926208866205,0.26487903368634375,0.41356439694905056,0.3429049631117112,0.28463790440760856,0.3969205801959491,0.23500653235692198,0.4064031654645942,0.30978372210237326,0.2347346081577847,0.2463271197375084,0.395613657491605,0.38320476315590096,0.3997766774470606,0.22283435122657846,0.34137493090146204,0.3491991675954668,0.16922758154906833,0.30794107721133573,0.37389052965238223,0.3059913426219749,0.27197732976108696,1.0,0.31098207410981443,0.3909607166524187,0.27257619830229174,0.23923205821129168,0.3570426727417291,0.4030412865760266,0.2587377132191922,0.25286835302526467,0.2874970200852135,0.33831149387211495,0.2534877950759633
SBILIFE,0.26956474450435824,0.31180911961195557,0.22041671817279185,0.2502654677826532,0.3247855627264201,0.2896750419778378,0.38712304161108324,0.33963918490272943,0.26132210556299335,0.23167407636814424,0.2863776733210675,0.16752338103650324,0.21005356476165737,0.17581166069306406,0.1646304405747035,0.29195186869123235,0.34126012588865395,0.2176714416647312,0.3274830246365049,0.5456678671792204,0.2785421981257865,0.3184171782682016,0.26401915737510057,0.3532350606155163,0.3239896763821399,0.2034799170269984,0.237281130194066,0.3379656023169844,0.3101475079546988,0.3654654042968503,0.2189374725658098,0.3152225123950236,0.31597420833258877,0.26203883583941817,0.2600431504145302,0.22191145935104226,0.2374997888350928,0.23312792876814492,0.31098207410981443,1.0,0.3082062248153008,0.2675325565616314,0.21721116222660017,0.25102324040240004,0.3060649994907603,0.20777988420271806,0.23433852106248446,0.31051343437930584,0.3491516405535685,0.216160538430029
SBIN,0.37835813912228505,0.3857176120349241,0.1891869184007698,0.23934731393667844,0.5798943138166532,0.2870973835450069,0.35726962476264024,0.3926244047646108,0.7183684065401409,0.2819770192064071,0.7123661584897342,0.21064579252974794,0.3166911524451847,0.21169751244192617,0.15555613698998555,0.29776904587334413,0.41678064663739045,0.16649088817116062,0.4433031405315039,0.3236922264795282,0.2859479336743789,0.4380832468954813,0.1553509163469898,0.6435407338263436,0.43222738520001003,0.16514520311505912,0.2751708710591334,0.43132050882958767,0.40523852543685873,0.5162767023433138,0.16459272679615836,0.3760488643459452,0.3819660028664514,0.10778420594953664,0.37036731833322983,0.35906357798942873,0.6866902725018217,0.30197974884565226,0.3909607166524187,0.3082062248153008,1.0,0.37765708344866566,0.1849324422995716,0.4078749859752129,0.4552381051820782,0.1495487385952469,0.19915332900543165,0.2870870838981544,0.39766618596782055,0.1802971625471035
SHRIRAMFIN,0.2748600828219516,0.3065670566053642,0.17322480611760888,0.23055870442860676,0.4248160984152949,0.2644870530771453,0.3431633256609393,0.38853866991147934,0.340498118442082,0.22672057219725011,0.37093402100449013,0.1462325401377067,0.22474373255342564,0.17293422090738605,0.12639437281788043,0.2780323775120211,0.33432888423750917,0.1597297118053944,0.3692696908138616,0.3157023440009684,0.27920294283347025,0.3057069808210916,0.145055882061784,0.3990473566604352,0.38267116399593104,0.15081721419959357,0.19181101061774117,0.31806308597478017,0.33308962851941665,0.38210057156946176,0.15960121467015348,0.3340448767051008,0.32072693030709937,0.1188130835324062,0.26384586772117785,0.22787388957304616,0.32122633376442533,0.23895713365979512,0.27257619830229174,0.2675325565616314,0.37765708344866566,1.0,0.17758585682446826,0.3254805927704943,0.31368591891830144,0.16485949217765822,0.16169700742931647,0.2737308273759302,0.3264012856245091,0.15714246705311957
SUNPHARMA,0.20607352835670964,0.20940899951907205,0.20519320565754956,0.17672096800798298,0.19426163275312544,0.19932798964491172,0.17393355226748505,0.17278583866504907,0.18277975429508192,0.1829255551467138,0.20164591606678486,0.3795220435317274,0.18108238179327935,0.28666996072094103,0.34612221079368566,0.16192639999188993,0.2789051646529405,0.17269515738787483,0.20620001290025508,0.24314065011806485,0.17739509239256757,0.2416561836423967,0.1637479777315218,0.21806843075483745,0.17427174684086993,0.16522094477324054,0.19355493397346127,0.24503778081216007,0.21029078876107207,0.21704105281663874,0.18218635724715743,0.22981839607455215,0.1783303299026327,0.10571630426099984,0.21205621759139023,0.17920877665992155,0.16953957359567656,0.16795022569558055,0.23923205821129168,0.21721116222660017,0.1849324422995716,0.17758585682446826,1.0,0.22737834439252663,0.25492243548209753,0.17055195266028142,0.19716586940708766,0.16654780621343784,0.22088704745346055,0.18285977743829065
TATAMOTORS,0.31338759983834125,0.3123239906959104,0.19924863888022107,0.2353214104204477,0.39425927056470506,0.33655128002339185,0.3049573821994948,0.3113260702686753,0.36173010487468793,0.2501849090187939,0.37583734432222154,0.19126186761214806,0.2800608179013268,0.1815057984812946,0.17400234967191822,0.30780370731294415,0.3595714285247961,0.23779897791121743,0.3401513254996213,0.2822343486350847,0.31801235270649136,0.4255424556633172,0.15982054783378213,0.40620230735602747,0.3311871000493572,0.21761891123474644,0.2531652332505451,0.41830523391075786,0.3054416564129738,0.4084993573183339,0.21445118927843793,0.42361738812207134,0.387072886422922,0.10935465341415863,0.31011340294954165,0.3126251179616842,0.35157379872585937,0.26512370432795485,0.3570426727417291,0.25102324040240004,0.4078749859752129,0.3254805927704943,0.22737834439252663,1.0,0.45630520581640843,0.24342545466243198,0.22765077505523176,0.3113823141296689,0.33222918279572,0.24689786866946745
TATASTEEL,0.3563356616214596,0.36694910735603026,0.20631029415126942,0.243770536690187,0.4142358259822029,0.3028734437484421,0.3420521939924785,0.32440261682435667,0.42231271717169744,0.2818825157547309,0.43726897547425086,0.22964502431753916,0.3894318541322816,0.24388919200024659,0.19319510179567742,0.2968407417053127,0.43322429940325674,0.23938288906173683,0.3698327419314039,0.3019295627729578,0.28874047588413093,0.6749374249035935,0.1599266084120463,0.45422918775676835,0.3507986919876946,0.22058125654654043,0.25373334024175914,0.6906771768931907,0.32863251728448506,0.4666419551675724,0.2295845402960193,0.36976759708379336,0.34632075970095433,0.11837834862481329,0.37455715196790146,0.3891200510470312,0.3882347680660081,0.30542299528421774,0.4030412865760266,0.3060649994907603,0.4552381051820782,0.31368591891830144,0.25492243548209753,0.45630520581640843,1.0,0.21944100970485483,0.24627003474531692,0.2906266058095657,0.39478078032841013,0.25870383510357176
TCS,0.143519684612113,0.16164895392146456,0.15232938447567368,0.17670186205854962,0.18373134685502815,0.19878034254396537,0.18140673088965348,0.16541235171196358,0.11071334677541692,0.15603092395232845,0.12549509862713878,0.15441129843750653,0.13774219263592616,0.17965336276265273,0.1607519554473762,0.13314656281916656,0.18880471753281391,0.554553121172499,0.23969256039180858,0.21836518808777083,0.19106754967797365,0.2250169761126527,0.194307545765219,0.21037658602095405,0.17353653158940047,0.5770027468239446,0.1934415158232765,0.21355804453284946,0.2012961209179937,0.21359476479725292,0.4398681501483235,0.20623457240708135,0.16427001986475487,0.13901567504138546,0.1398874045257529,0.15122862512436294,0.09811123854690154,0.14721413817423384,0.2587377132191922,0.20777988420271806,0.1495487385952469,0.16485949217765822,0.17055195266028142,0.24342545466243198,0.21944100970485483,1.0,0.4535417790337192,0.18180921475471867,0.20354022826357346,0.5077588701591845
TECHM,0.17619808364836834,0.2130720158396895,0.17995539884550502,0.17553117064467025,0.23123372208093643,0.1754875861172888,0.20750336410854683,0.19589619510949852,0.18493018509645695,0.15803744254921126,0.18057336772434382,0.17610894279347766,0.16429251864244274,0.22729049672555457,0.18878172761068832,0.15512414425993,0.2393108006354092,0.47844226839653226,0.22858532808159165,0.252818958080233,0.17624744559718222,0.23343307186159595,0.16392911247966213,0.2271633184783524,0.178559747599871,0.4721358316347034,0.14971683751314518,0.24529824758171992,0.21067679357316796,0.24875686851983095,0.49597876842226996,0.21973224707196887,0.1910994516308528,0.10479999354206657,0.17338489081851066,0.17629826548053776,0.16053907806589535,0.1447237509697486,0.25286835302526467,0.23433852106248446,0.19915332900543165,0.16169700742931647,0.19716586940708766,0.22765077505523176,0.24627003474531692,0.4535417790337192,1.0,0.18601241789536951,0.21784741001357844,0.43472729118105147
TITAN,0.23961665181497668,0.24515580996982034,0.18166863966020033,0.2799053197899091,0.33997374391824486,0.2765704051962244,0.29013611256865074,0.3007424873373497,0.25119083618959115,0.22722394930630327,0.27867899167727433,0.15908160015861145,0.19496765965358745,0.17731069921705844,0.11772356950574638,0.26733954238209023,0.296872434226174,0.1687335678353359,0.31757402855561645,0.30124194361141454,0.2593516780441962,0.28625549055175553,0.20752514105395659,0.32449736018172587,0.2902527613565879,0.17063474534552892,0.2359746212581818,0.3191920594588265,0.28655965721824617,0.3156066352056962,0.20540280695174293,0.31131375249022886,0.316105035301202,0.17883051566419988,0.22397086689777468,0.19892572165994357,0.24438583484605775,0.18388421872812996,0.2874970200852135,0.31051343437930584,0.2870870838981544,0.2737308273759302,0.16654780621343784,0.3113823141296689,0.2906266058095657,0.18180921475471867,0.18601241789536951,1.0,0.2735539164792254,0.18907604238481734
ULTRACEMCO,0.3125373982272997,0.34559035724634923,0.24494125970320338,0.36475297472140106,0.38662751922807415,0.33274866448014756,0.34043418128249175,0.35180266827883516,0.331031898972138,0.27042520467320247,0.3777141746737033,0.20610219889725645,0.23912677674610303,0.23359806003884698,0.18564519773358623,0.2986312267771111,0.5604258877710421,0.19011920084626138,0.3743885886427075,0.361531920485173,0.31971778856062827,0.3766608648358338,0.23842472955423716,0.4126738179825294,0.3333048571822573,0.18678603228459312,0.2517963840881428,0.3926841394043172,0.35421475328059726,0.4313195786459353,0.24183641858122154,0.36824210062227425,0.3792936162157312,0.17645273722922267,0.2956976436269868,0.2597345155588205,0.3205756972544233,0.256160836837433,0.33831149387211495,0.3491516405535685,0.39766618596782055,0.3264012856245091,0.22088704745346055,0.33222918279572,0.39478078032841013,0.20354022826357346,0.21784741001357844,0.2735539164792254,1.0,0.22616359851118623
WIPRO,0.1700388372108743,0.18820502489277313,0.18361623676144598,0.17250187882341297,0.20003187047761328,0.20209293540975112,0.18258786273401173,0.16371184134560746,0.13809634058050616,0.15706189407289847,0.1631633813082566,0.17423476763323384,0.16336174309662943,0.19986953819073788,0.20635634700347338,0.14719397293730818,0.21832172684499215,0.5046889122557369,0.23151765810545702,0.22706218097378716,0.18901363432648222,0.25576280294640336,0.17552848129499804,0.22233146537697926,0.18221144062659841,0.5177104652579207,0.17671533880047452,0.2392508950360838,0.20388400418718122,0.23684771730917487,0.41835024064727816,0.22826522292180726,0.1732954160653152,0.1368946687796629,0.17536403074106197,0.19131886964059439,0.14945913141173306,0.16842611204190994,0.2534877950759633,0.216160538430029,0.1802971625471035,0.15714246705311957,0.18285977743829065,0.24689786866946745,0.25870383510357176,0.5077588701591845,0.43472729118105147,0.18907604238481734,0.22616359851118623,1.0
