sector_index
NIFTY BANK
NIFTY IT
NIFTY AUTO
NIFTY PHARMA
NIFTY METAL
NIFTY ENERGY
NIFTY FMCG
NIFTY REALTY
NIFTY FINANCIAL SERVICES
NIFTY PSU BANK
